name,price,bedrooms,bathrooms,sqr,distance,BER,type
3616525,"€2,200 per month",2 Bed,2 Bath,N/A,2.151152645266277,SI_666,['To Let']
3608553,"€1,525 per month",2 Bed,2 Bath,N/A,9.583838354924188,SI_666,['To Let']
3607028,"€1,595 per month",2 Bed,2 Bath,N/A,2.9828294214948077,SI_666,['To Let']
3611321,"€2,600 per week",3 Bed,2 Bath,N/A,9.892274273473621,D1,['To Let']
3597258,"€2,288 per month",2 Bed,2 Bath,N/A,6.938454484763574,C3,['To Let']
3618589,"€1,693 per month",1 Bed,2 Bath,N/A,1.6250338147878194,SI_666,['To Let']
3618452,"€2,100 per month",2 Bed,2 Bath,N/A,7.894106835156844,C2,['To Let']
3460391,"€2,500 per month",1 Bed,1 Bath,N/A,3.4232601717844986,C2,['To Let']
3596069,"€2,500 per month",2 Bed,1 Bath,N/A,1.9243484081923254,SI_666,['To Let']
3609647,"€2,500 per month",2 Bed,1 Bath,N/A,3.960739020769828,C3,['To Let']
3600940,"€1,900 per month",2 Bed,2 Bath,N/A,10.751777068229655,SI_666,['To Let']
3618580,"€1,650 per month",1 Bed,1 Bath,N/A,3.606447025070562,SI_666,['To Let']
3613661,"€3,200 per month",4 Bed,2 Bath,N/A,3.20561793601826,B3,['To Let']
3613766,"€2,700 per month",1 Bed,1 Bath,N/A,1.6620955368826,SI_666,['To Let']
3616797,"€1,600 per month",1 Bed,1 Bath,N/A,5.271015439511723,D1,['To Let']
3613619,"€1,500 per month",1 Bed,1 Bath,N/A,4.5166907177977125,D2,['To Let']
3613389,"€1,536 per month",2 Bed,2 Bath,N/A,3.7297358964750393,C3,['To Let']
3618494,€900 per week,2 Bed,2 Bath,N/A,1.1472488936662493,C1,['To Let']
3618213,"€2,000 per month",2 Bed,1 Bath,N/A,2.622577823731113,SI_666,['To Let']
3618528,"€1,500 per month",1 Bed,1 Bath,N/A,1.3004293735407255,SI_666,['To Let']
3618511,"€1,445 per month",2 Bed,1 Bath,N/A,30.555221548043523,B3,['To Let']
3597750,"€1,715 per month",3 Bed,2 Bath,N/A,13.223686613348667,D1,['To Let']
3604947,"€1,600 per month",2 Bed,1 Bath,N/A,10.4434740056576,SI_666,['To Let']
3616897,"€1,400 per month",1 Bed,1 Bath,N/A,10.672332003873828,SI_666,['To Let']
3618531,"€2,100 per month",1 Bed,1 Bath,N/A,1.4265470437330772,SI_666,['To Let']
3616781,"€1,400 per month",2 Bed,1 Bath,N/A,4.1939581311194685,C3,['To Let']
3601867,"€1,799 per month",2 Bed,1 Bath,N/A,0.8155882595699888,D1,['To Let']
3594765,"€1,100 per month",1 Bed,1 Bath,N/A,2.2019872237070577,SI_666,['To Let']
3601556,"€1,325 per month",1 Bed,1 Bath,N/A,1.1609658268303693,SI_666,['To Let']
3606724,"€1,700 per month",2 Bed,1 Bath,N/A,1.4412231245819382,SI_666,['To Let']
3610211,"€1,550 per month",1 Bed,1 Bath,N/A,2.493665182898638,SI_666,['To Let']
3549300,"€2,107 per month",2 Bed,2 Bath,N/A,0.9796056407651799,B3,['To Let']
3611498,"€1,803 per month",2 Bed,1 Bath,N/A,4.783992400608984,C2,['To Let']
3618443,"€1,664 per month",1 Bed,1 Bath,N/A,1.0127543637414598,C3,['To Let']
3607303,"€1,775 per month",2 Bed,1 Bath,N/A,11.531749253804284,SI_666,['To Let']
3618409,"€1,080 per month",1 Bed,1 Bath,N/A,10.153549749318557,SI_666,['To Let']
2897909,"€1,875 per month",2 Bed,1 Bath,N/A,0.7230748457484859,D1,['To Let']
3542709,"€2,160 per month",2 Bed,2 Bath,N/A,0.99788463370147,A3,['To Let']
3542713,"€2,160 per month",2 Bed,2 Bath,N/A,0.99788463370147,A3,['To Let']
3609660,"€1,500 per month",1 Bed,1 Bath,N/A,1.0866375465833034,N/A,['To Let']
3522260,€850 per week,1 Bed,1 Bath,N/A,0.965331470045951,C2,['To Let']
3601380,€770 per week,1 Bed,1 Bath,N/A,0.965331470045951,C2,['To Let']
3275927,€990 per week,2 Bed,2 Bath,N/A,1.0116066383977014,C3,['To Let']
3275936,"€1,050 per week",2 Bed,2 Bath,N/A,1.157970041756307,C1,['To Let']
3477454,"€1,050 per week",2 Bed,2 Bath,N/A,1.1472488936662493,B3,['To Let']
3607073,€875 per week,2 Bed,2 Bath,N/A,1.0116066383977014,C1,['To Let']
3275946,"€1,050 per week",2 Bed,2 Bath,N/A,1.1472488936662493,C2,['To Let']
3578872,€800 per week,1 Bed,1 Bath,N/A,0.965331470045951,C2,['To Let']
3601406,€950 per week,2 Bed,2 Bath,N/A,1.1472488936662493,C1,['To Let']
3597544,"€1,275 per month",1 Bed,1 Bath,N/A,3.0117627073779696,E1,['To Let']
3618461,"€2,300 per month",3 Bed,2 Bath,N/A,7.771702460494411,C1,['To Let']
3618454,"€1,850 per month",2 Bed,1 Bath,N/A,6.428055677528551,C1,['To Let']
3612042,"€1,500 per month",1 Bed,1 Bath,N/A,2.06486241017881,SI_666,['To Let']
3612045,"€2,400 per month",3 Bed,2 Bath,N/A,2.06486241017881,SI_666,['To Let']
3603755,"€1,650 per month",1 Bed,1 Bath,N/A,1.8777012821982146,SI_666,['To Let']
3613299,"€2,560 per month",2 Bed,1 Bath,N/A,1.281685630430084,C3,['To Let']
3616066,"€1,850 per month",2 Bed,2 Bath,N/A,3.0691960871378092,C1,['To Let']
3278887,"€2,450 per month",1 Bed,1 Bath,N/A,1.481664942216259,A1,['To Let']
3614029,"€1,950 per month",1 Bed,1 Bath,N/A,2.5983166738033416,B3,['To Let']
3600845,"€4,700 per month",2 Bed,2 Bath,N/A,1.2278836575099101,A3,['To Let']
3616285,"€1,450 per month",1 Bed,1 Bath,N/A,3.6053615305107503,G,['To Let']
3599033,"€1,800 per month",2 Bed,1 Bath,N/A,3.083264323601549,D2,['To Let']
3598874,"€1,972 per month",3 Bed,3 Bath,N/A,6.038008350533003,C1,['To Let']
3616339,"€1,900 per month",2 Bed,2 Bath,N/A,6.474526864536002,C1,['To Let']
3603621,"€1,572 per month",1 Bed,1 Bath,N/A,3.5378651220224024,C2,['To Let']
2621248,"€2,500 per month",2 Bed,2 Bath,N/A,1.2675166854238404,B3,['To Let']
3610965,"€1,408 per month",1 Bed,1 Bath,N/A,2.709567604326231,E1,['To Let']
3597339,"€1,553 per month",1 Bed,1 Bath,N/A,1.2798553764909273,D2,['To Let']
3585900,"€2,200 per month",2 Bed,1 Bath,N/A,0.6109257517446423,E1,['To Let']
3611494,"€1,237 per month",1 Bed,1 Bath,N/A,4.825743450222259,C2,['To Let']
3155299,"€1,624 per month",1 Bed,1 Bath,N/A,13.757456470643287,C1,['To Let']
3605110,"€1,654 per month",2 Bed,2 Bath,N/A,3.9871296462007098,E2,['To Let']
3611271,"€2,140 per month",2 Bed,1 Bath,N/A,1.2575865689739034,C2,['To Let']
3565140,"€1,367 per month",1 Bed,1 Bath,N/A,1.696535124851831,C3,['To Let']
3558057,"€1,455 per month",1 Bed,1 Bath,N/A,1.9081089244082479,C1,['To Let']
3610058,"€1,700 per month",1 Bed,1 Bath,N/A,2.4329740395408805,SI_666,['To Let']
3611823,"€2,125 per month",2 Bed,2 Bath,N/A,7.842146287237791,C1,['To Let']
3526528,"€1,400 per month",1 Bed,1 Bath,N/A,7.138979750345532,SI_666,['To Let']
3603564,"€1,600 per month",2 Bed,1 Bath,N/A,8.337504402286035,C1,['To Let']
3593816,"€1,900 per month",2 Bed,1 Bath,N/A,1.7126052228373312,D1,['To Let']
3602675,"€1,700 per month",1 Bed,1 Bath,N/A,3.5484434731618566,D1,['To Let']
3603505,"€1,800 per month",2 Bed,1 Bath,N/A,9.84140800836447,C1,['To Let']
3604108,"€1,750 per month",2 Bed,1 Bath,N/A,5.5901432171662275,C1,['To Let']
3607125,"€1,650 per month",2 Bed,1 Bath,N/A,9.31873622286212,D1,['To Let']
3603541,"€1,800 per month",2 Bed,2 Bath,N/A,11.440504373903403,C2,['To Let']
3523026,"€2,200 per month",3 Bed,3 Bath,N/A,13.555002950394103,D1,['To Let']
3577911,"€1,550 per month",1 Bed,1 Bath,N/A,1.097563204482759,C2,['To Let']
3587517,"€1,750 per month",2 Bed,1 Bath,N/A,11.809514516970925,B1,['To Let']
3610505,"€2,200 per month",2 Bed,2 Bath,N/A,2.3255070960171977,D1,['To Let']
3594986,"€1,550 per month",1 Bed,1 Bath,N/A,11.995540806343206,D2,['To Let']
3603264,"€1,800 per month",2 Bed,2 Bath,N/A,4.033532250088712,D1,['To Let']
3603568,"€2,300 per month",2 Bed,2 Bath,N/A,1.1247483928140627,C1,['To Let']
3607411,"€1,800 per month",2 Bed,1 Bath,N/A,10.425361314250802,C2,['To Let']
3603619,"€1,750 per month",2 Bed,2 Bath,N/A,11.843568648050674,C2,['To Let']
3614119,"€1,500 per month",3 Bed,1 Bath,N/A,11.51308718505364,C3,['To Let']
3616642,"€2,000 per month",3 Bed,2 Bath,N/A,11.228713250236119,B3,['To Let']
3573682,"€1,875 per month",2 Bed,1 Bath,N/A,7.287090529969532,C2,['To Let']
3574706,"€1,875 per month",2 Bed,2 Bath,N/A,9.558901942363045,C2,['To Let']
3594157,"€1,875 per month",2 Bed,1 Bath,N/A,7.264012444654384,D1,['To Let']
3583583,"€1,900 per month",2 Bed,1 Bath,N/A,11.480632708836053,C3,['To Let']
3602336,"€1,600 per month",2 Bed,1 Bath,N/A,8.898947963235525,D1,['To Let']
3585055,"€1,635 per month",2 Bed,2 Bath,N/A,15.906544759969318,D1,['To Let']
3598450,"€1,875 per month",2 Bed,2 Bath,N/A,11.376968297856566,D2,['To Let']
3593995,"€1,550 per month",2 Bed,2 Bath,N/A,8.733546041146296,D1,['To Let']
3598870,"€1,550 per month",1 Bed,1 Bath,N/A,2.6261913705024447,C1,['To Let']
3590947,"€1,400 per month",2 Bed,1 Bath,N/A,9.56499426916166,D1,['To Let']
3526580,"€1,450 per month",1 Bed,1 Bath,N/A,5.83244993749319,SI_666,['To Let']
3586615,"€1,200 per month",1 Bed,1 Bath,N/A,9.899260277828699,D1,['To Let']
3603333,"€1,700 per month",2 Bed,1 Bath,N/A,1.6172029804219685,C2,['To Let']
3564848,"€1,400 per month",1 Bed,1 Bath,N/A,15.948614290689214,D1,['To Let']
3606876,"€1,522 per month",2 Bed,2 Bath,N/A,10.716909786417544,D1,['To Let']
3578560,"€1,550 per month",1 Bed,1 Bath,N/A,3.320080456218473,SI_666,['To Let']
3607313,"€2,050 per month",2 Bed,1 Bath,N/A,9.882627890286992,C2,['To Let']
3579096,"€1,350 per month",1 Bed,1 Bath,N/A,8.323794672298082,C1,['To Let']
3602693,"€1,850 per month",2 Bed,1 Bath,N/A,9.966181455381651,D1,['To Let']
3614033,"€1,700 per month",2 Bed,2 Bath,N/A,11.512183982766887,D1,['To Let']
3613895,"€2,100 per month",2 Bed,2 Bath,N/A,10.805671509043261,C1,['To Let']
3607144,"€3,500 per month",2 Bed,2 Bath,N/A,1.441821488598616,C1,['To Let']
2496145,"€6,500 per month",1 Bed,2 Bath,N/A,0.5966139569290787,B2,['To Let']
1416440,"€3,600 per month",2 Bed,2 Bath,N/A,1.230961102038061,C2,['To Let']
3591429,"€6,500 per month",2 Bed,2 Bath,N/A,2.6989971009253324,C2,['To Let']
3602820,"€2,800 per month",2 Bed,2 Bath,N/A,1.2479598648701646,C3,['To Let']
2883572,"€7,000 per month",2 Bed,3 Bath,N/A,2.698043336066847,C1,['To Let']
3585176,"€1,975 per month",1 Bed,1 Bath,N/A,1.3563140806580198,D1,['To Let']
1382823,"€6,000 per month",2 Bed,3 Bath,N/A,2.754656791096926,B2,['To Let']
3540727,"€5,000 per month",1 Bed,2 Bath,N/A,2.737322532576425,B3,['To Let']
2612599,"€4,250 per month",2 Bed,2 Bath,N/A,1.119519575786134,C2,['To Let']
3591139,"€2,824 per month",2 Bed,1 Bath,N/A,1.7639511320289814,B3,['To Let']
3618313,"€1,450 per month",1 Bed,1 Bath,N/A,10.132626825810654,E2,['To Let']
3605586,"€1,100 per month",1 Bed,1 Bath,N/A,20.877759648594264,SI_666,['To Let']
152700,€980 per week,2 Bed,2 Bath,N/A,13.778799593313147,SI_666,['To Let']
3616415,"€2,399 per month",2 Bed,2 Bath,N/A,13.572094170566377,A2,['To Let']
3608991,"€4,495 per month",4 Bed,2 Bath,N/A,11.900743936440405,B2,['To Let']
3613373,"€1,803 per month",2 Bed,2 Bath,N/A,6.3236201633522375,C3,['To Let']
3598853,"€1,773 per month",1 Bed,1 Bath,N/A,1.8987135919547637,D2,['To Let']
3613785,"€1,900 per month",2 Bed,2 Bath,N/A,5.899381488434752,B3,['To Let']
3574138,"€2,195 per month",2 Bed,1 Bath,N/A,1.7460191429701917,SI_666,['To Let']
3611812,"€2,300 per month",2 Bed,1 Bath,N/A,1.5594972413251178,D1,['To Let']
3618306,"€2,500 per month",2 Bed,2 Bath,N/A,3.468453712274226,B3,['To Let']
3593913,"€1,692 per month",2 Bed,2 Bath,N/A,11.26762665174913,SI_666,['To Let']
3614094,"€1,800 per month",1 Bed,1 Bath,N/A,2.185380254812678,SI_666,['To Let']
3596992,"€1,900 per month",2 Bed,1 Bath,N/A,1.7922163284769956,SI_666,['To Let']
3543883,"€1,800 per month",2 Bed,2 Bath,N/A,7.208662243496247,SI_666,['To Let']
3600534,"€1,875 per month",2 Bed,2 Bath,N/A,6.83310430456284,B3,['To Let']
3589731,"€1,698 per month",1 Bed,1 Bath,N/A,2.3696219475335694,SI_666,['To Let']
3597847,"€1,900 per month",2 Bed,1 Bath,N/A,2.8084837124957276,C1,['To Let']
3616776,"€2,000 per month",3 Bed,2 Bath,N/A,8.420379487744858,SI_666,['To Let']
3613500,"€2,000 per month",2 Bed,2 Bath,N/A,13.061376452421584,SI_666,['To Let']
3605370,"€1,500 per month",1 Bed,1 Bath,N/A,13.79149783531224,N/A,['To Let']
3543328,"€2,200 per month",2 Bed,1 Bath,N/A,7.0295268285105825,B2,['To Let']
3603884,"€1,750 per month",1 Bed,1 Bath,N/A,9.567403517812815,SI_666,['To Let']
3603886,"€2,200 per month",2 Bed,1 Bath,N/A,4.168412290032177,D1,['To Let']
3596593,"€1,590 per month",1 Bed,1 Bath,N/A,1.415516549841379,SI_666,['To Let']
3610956,"€1,795 per month",2 Bed,1 Bath,N/A,3.447916355696227,C3,['To Let']
3597671,"€2,300 per month",1 Bed,1 Bath,N/A,1.514870653976287,SI_666,['To Let']
3609310,"€2,389 per month",2 Bed,1 Bath,N/A,2.3477647292318964,D2,['To Let']
3597583,"€1,404 per month",2 Bed,1 Bath,N/A,1.3619610239485012,D1,['To Let']
3606052,"€1,536 per month",1 Bed,1 Bath,N/A,0.9268825086010912,C3,['To Let']
3567717,"€1,600 per month",1 Bed,1 Bath,N/A,8.27097106392987,D1,['To Let']
3613729,"€1,930 per month",2 Bed,1 Bath,N/A,1.7029504309057204,C1,['To Let']
3606168,"€1,900 per month",2 Bed,2 Bath,N/A,6.625224835355763,C1,['To Let']
3613232,"€1,650 per month",1 Bed,1 Bath,N/A,2.842114395891822,SI_666,['To Let']
3585357,"€2,700 per month",2 Bed,2 Bath,N/A,1.524262090769556,A2,['To Let']
3571970,"€2,700 per month",2 Bed,2 Bath,N/A,1.5290372024702286,A2,['To Let']
3614333,"€3,200 per month",2 Bed,2 Bath,N/A,3.4328530894234834,B2,['To Let']
3556447,"€1,650 per month",1 Bed,1 Bath,N/A,0.580248771076077,E2,['To Let']
3611223,"€1,965 per month",2 Bed,2 Bath,N/A,5.207131942185659,C3,['To Let']
2286599,"€3,600 per month",2 Bed,1 Bath,N/A,0.5434853604143511,N/A,['To Let']
3604897,"€2,917 per month",2 Bed,2 Bath,N/A,2.774072870840283,C2,['To Let']
3611245,"€2,500 per month",2 Bed,2 Bath,N/A,1.8942108209878552,C3,['To Let']
3611276,"€1,660 per month",1 Bed,1 Bath,N/A,2.7923439525364295,C3,['To Let']
3607225,"€2,000 per month",2 Bed,1 Bath,N/A,2.0574706468683286,D1,['To Let']
3611166,"€2,800 per month",2 Bed,3 Bath,N/A,3.45854327093688,B3,['To Let']
3618263,"€2,275 per month",2 Bed,2 Bath,N/A,1.2891765984158159,C3,['To Let']
2851864,"€2,750 per month",2 Bed,3 Bath,N/A,1.7404282818574206,SI_666,['To Let']
3608909,"€1,700 per month",1 Bed,1 Bath,N/A,1.5153502537765389,SI_666,['To Let']
3579105,"€2,500 per month",2 Bed,2 Bath,N/A,3.5240179168762418,C2,['To Let']
3604912,"€1,450 per month",1 Bed,1 Bath,N/A,2.9262180885332056,SI_666,['To Let']
3611726,"€1,500 per month",1 Bed,1 Bath,N/A,1.4200107544456115,SI_666,['To Let']
3610381,"€1,445 per month",1 Bed,1 Bath,N/A,2.5640945004388067,F,['To Let']
3609600,"€1,325 per month",1 Bed,1 Bath,N/A,2.5975670249897753,SI_666,['To Let']
3604923,"€1,600 per month",1 Bed,1 Bath,N/A,2.9262180885332056,SI_666,['To Let']
3587245,"€1,500 per month",2 Bed,2 Bath,N/A,12.488534857004408,C2,['To Let']
3610198,"€2,800 per month",3 Bed,2 Bath,N/A,0.9852051625629481,D2,['To Let']
3608523,"€1,583 per month",1 Bed,1 Bath,N/A,1.3621903131000002,E2,['To Let']
3613849,"€2,650 per month",2 Bed,2 Bath,N/A,1.4163082966455036,C1,['To Let']
3193405,"€1,778 per month",2 Bed,1 Bath,N/A,0.8802054507999679,B3,['To Let']
3601079,"€1,400 per month",1 Bed,1 Bath,N/A,2.469428366451737,D2,['To Let']
3611204,"€2,070 per month",2 Bed,1 Bath,N/A,5.056676761431862,C1,['To Let']
3611146,"€1,565 per month",2 Bed,2 Bath,N/A,8.183768312987718,C3,['To Let']
3611181,"€1,900 per month",2 Bed,2 Bath,N/A,9.177117406844182,C3,['To Let']
3597046,"€1,560 per month",2 Bed,1 Bath,N/A,3.7521759381330577,D1,['To Let']
3601050,"€1,640 per month",2 Bed,1 Bath,N/A,3.6830612990631537,D1,['To Let']
3602372,"€2,000 per month",2 Bed,2 Bath,N/A,9.27724557478994,C3,['To Let']
3605299,"€1,775 per month",2 Bed,2 Bath,N/A,11.26762665174913,B3,['To Let']
3605307,"€2,250 per month",2 Bed,1 Bath,N/A,1.2462127070536309,B3,['To Let']
3609402,"€1,650 per month",1 Bed,1 Bath,N/A,1.3568776371363254,D2,['To Let']
3613312,"€2,900 per month",3 Bed,2 Bath,N/A,13.30885747916905,A3,['To Let']
3613339,"€2,400 per month",2 Bed,2 Bath,N/A,13.30885747916905,SI_666,['To Let']
3606999,"€1,565 per month",1 Bed,1 Bath,N/A,2.118695884369163,SI_666,['To Let']
3611308,"€1,314 per month",1 Bed,1 Bath,N/A,3.1957061041887047,SI_666,['To Let']
3584908,"€1,850 per month",2 Bed,1 Bath,N/A,2.148900238352325,SI_666,['To Let']
3593456,"€1,800 per month",1 Bed,1 Bath,N/A,2.4673711676877534,SI_666,['To Let']
2868212,"€3,900 per month",1 Bed,1 Bath,N/A,1.7843462159791528,C1,['To Let']
3460849,"€3,750 per month",2 Bed,1 Bath,N/A,2.6197297060272304,SI_666,['To Let']
2865184,"€4,500 per month",2 Bed,1 Bath,N/A,0.8453537850143227,B3,['To Let']
3431344,"€3,900 per month",2 Bed,2 Bath,N/A,1.5547567037622392,D1,['To Let']
3460801,"€3,900 per month",1 Bed,1 Bath,N/A,1.7747537573981063,B3,['To Let']
3573029,"€4,500 per month",1 Bed,1 Bath,N/A,0.6056139638044371,A3,['To Let']
2871079,"€4,200 per month",2 Bed,2 Bath,N/A,0.9403560368744971,B3,['To Let']
2871235,"€5,400 per month",3 Bed,3 Bath,N/A,4.619601788900499,B3,['To Let']
2574254,"€4,200 per month",2 Bed,2 Bath,N/A,1.0871942753766595,B2,['To Let']
2574333,"€4,500 per month",2 Bed,2 Bath,N/A,1.1741057997234894,B1,['To Let']
2833475,"€4,500 per month",2 Bed,2 Bath,N/A,1.1003247564701018,C1,['To Let']
2868241,"€3,900 per month",1 Bed,1 Bath,N/A,1.7843462159791528,C1,['To Let']
3460808,"€3,900 per month",1 Bed,1 Bath,N/A,2.3477647292318964,B3,['To Let']
2594551,"€4,500 per month",2 Bed,2 Bath,N/A,0.5232480263517348,B1,['To Let']
3460819,"€4,050 per month",2 Bed,2 Bath,N/A,1.7843462159791528,C1,['To Let']
3460836,"€4,100 per month",1 Bed,1 Bath,N/A,1.524262090769556,B3,['To Let']
2868883,"€4,150 per month",2 Bed,2 Bath,N/A,1.777613274160897,B3,['To Let']
3460861,"€3,600 per month",1 Bed,2 Bath,N/A,2.6197297060272304,B1,['To Let']
3608054,"€2,000 per month",2 Bed,2 Bath,N/A,12.965863745303592,C2,['To Let']
3605544,"€1,950 per month",2 Bed,2 Bath,N/A,5.930171968796459,C3,['To Let']
3604940,"€1,800 per month",2 Bed,2 Bath,N/A,5.542547143516623,D1,['To Let']
3605093,"€2,750 per month",2 Bed,2 Bath,N/A,4.123514463497934,A2,['To Let']
3614313,"€1,900 per month",2 Bed,1 Bath,N/A,0.8802054507999679,D2,['To Let']
3613870,"€1,650 per month",1 Bed,1 Bath,N/A,0.9312800455849423,D2,['To Let']
3594751,"€4,995 per month",3 Bed,3 Bath,N/A,1.5481156878286668,B3,['To Let']
3613716,"€1,627 per month",1 Bed,1 Bath,N/A,1.5362653303789302,F,['To Let']
3597131,"€2,800 per month",2 Bed,2 Bath,N/A,2.8668066851162237,B3,['To Let']
3614109,"€2,784 per month",2 Bed,2 Bath,N/A,0.5546033923287315,SI_666,['To Let']
3605004,"€1,660 per month",1 Bed,1 Bath,N/A,15.59163707926631,C3,['To Let']
3606030,"€2,350 per month",2 Bed,2 Bath,N/A,4.50875218754426,C1,['To Let']
3187341,"€2,000 per month",1 Bed,1 Bath,N/A,5.5511949024582234,C1,['To Let']
3564863,"€1,600 per month",2 Bed,1 Bath,N/A,30.78325681683919,SI_666,['To Let']
3613406,"€2,300 per month",2 Bed,2 Bath,N/A,3.310178653730972,C1,['To Let']
3604127,"€3,500 per month",2 Bed,2 Bath,N/A,13.398638035588412,B3,['To Let']
3616218,"€2,100 per month",2 Bed,2 Bath,N/A,6.599651085405755,C1,['To Let']
3613417,"€1,950 per month",2 Bed,2 Bath,N/A,7.960800429744028,C1,['To Let']
3492170,"€3,500 per month",2 Bed,2 Bath,N/A,13.375305066223657,B2,['To Let']
3585916,"€2,200 per month",2 Bed,2 Bath,N/A,9.571980223601194,C1,['To Let']
3554837,"€4,200 per month",3 Bed,2 Bath,N/A,1.1141415350477495,C1,['To Let']
3617253,"€1,894 per month",2 Bed,2 Bath,N/A,7.9016435664674285,C1,['To Let']
3617168,"€1,650 per month",2 Bed,1 Bath,N/A,30.16898027966914,D2,['To Let']
3601323,"€1,550 per month",1 Bed,1 Bath,N/A,1.3117044146849428,D2,['To Let']
3600679,"€2,300 per month",2 Bed,1 Bath,N/A,4.169482197310133,SI_666,['To Let']
3607226,"€2,660 per month",3 Bed,3 Bath,N/A,2.1897046628889196,C3,['To Let']
3574878,"€1,280 per month",1 Bed,1 Bath,N/A,3.2830641118289483,SI_666,['To Let']
3612557,"€1,850 per month",1 Bed,1 Bath,N/A,5.382611143718222,N/A,['To Let']
3583044,"€2,037 per month",2 Bed,2 Bath,N/A,6.02736773963937,D1,['To Let']
2861341,"€3,000 per month",2 Bed,2 Bath,N/A,0.5416654388947691,C1,['To Let']
3607415,"€2,000 per month",1 Bed,1 Bath,N/A,0.9911715374155575,B3,['To Let']
3613928,"€1,200 per month",1 Bed,1 Bath,N/A,3.3063155980581516,SI_666,['To Let']
3618204,"€1,276 per month",1 Bed,1 Bath,N/A,10.00531920631147,N/A,['To Let']
3610170,"€2,000 per month",2 Bed,2 Bath,N/A,8.958465510672996,A2,['To Let']
3565169,"€1,400 per month",1 Bed,1 Bath,N/A,1.475735706222614,E1,['To Let']
3460317,"€1,350 per month",1 Bed,1 Bath,N/A,1.3866656316676078,D1,['To Let']
5940,€980 per week,2 Bed,2 Bath,N/A,7.971949509268433,N/A,['To Let']
1179,€980 per week,2 Bed,2 Bath,N/A,7.791394024932364,SI_666,['To Let']
306,€980 per week,2 Bed,2 Bath,N/A,7.882031360530525,SI_666,['To Let']
3607922,"€1,000 per month",1 Bed,1 Bath,N/A,8.322316001234,C2,['To Let']
3597061,"€1,727 per month",2 Bed,2 Bath,N/A,9.48172168530887,C1,['To Let']
3598380,"€1,875 per month",2 Bed,2 Bath,N/A,7.803481127237214,N/A,['To Let']
3535242,"€1,850 per month",2 Bed,2 Bath,N/A,9.091610324051551,N/A,['To Let']
3612968,"€2,100 per month",2 Bed,1 Bath,N/A,7.552209116671262,G,['To Let']
3602813,"€1,827 per month",2 Bed,2 Bath,N/A,12.803605505691058,C2,['To Let']
3607974,"€1,587 per month",2 Bed,1 Bath,N/A,3.771162768764329,D1,['To Let']
3555262,"€1,877 per month",2 Bed,1 Bath,N/A,8.183768312987718,C1,['To Let']
3599335,"€1,550 per month",1 Bed,1 Bath,N/A,9.824992367584676,SI_666,['To Let']
3603918,"€2,100 per month",2 Bed,2 Bath,N/A,9.572440285448048,C2,['To Let']
3559882,"€1,650 per month",1 Bed,1 Bath,N/A,6.8254292467969195,SI_666,['To Let']
3569713,"€1,450 per month",1 Bed,1 Bath,N/A,11.815166218166315,SI_666,['To Let']
3609472,"€2,300 per month",2 Bed,2 Bath,N/A,2.223730534004525,SI_666,['To Let']
3609413,"€2,000 per month",1 Bed,2 Bath,N/A,2.223730534004525,SI_666,['To Let']
3602162,"€1,700 per month",1 Bed,1 Bath,N/A,2.4760307425230796,D2,['To Let']
3616798,"€1,700 per month",1 Bed,1 Bath,N/A,0.7008410778509683,SI_666,['To Let']
3588171,"€1,850 per month",1 Bed,1 Bath,N/A,9.811936413085885,SI_666,['To Let']
3471569,"€1,950 per month",2 Bed,2 Bath,N/A,6.865336304233109,A2,['To Let']
3606089,"€1,920 per month",1 Bed,1 Bath,N/A,13.085240335896783,D2,['To Let']
3616625,"€1,450 per month",1 Bed,1 Bath,N/A,6.862015761598714,A3,['To Let']
3616631,"€2,100 per month",2 Bed,1 Bath,N/A,1.2288653358481902,B2,['To Let']
3609498,"€1,600 per month",1 Bed,1 Bath,N/A,1.5861534116459914,C2,['To Let']
3552052,"€1,100 per month",1 Bed,1 Bath,N/A,1.5893938961163556,SI_666,['To Let']
3616534,"€2,100 per month",2 Bed,2 Bath,N/A,3.3950193307647116,N/A,['To Let']
3606164,"€1,635 per month",2 Bed,1 Bath,N/A,2.8807675908912636,SI_666,['To Let']
3538714,"€2,500 per month",2 Bed,1 Bath,N/A,0.5073655221555686,N/A,['To Let']
3616203,"€1,365 per month",1 Bed,1 Bath,N/A,1.133612428894591,N/A,['To Let']
3560091,"€1,000 per month",1 Bed,1 Bath,N/A,7.785550747300859,B2,['To Let']
3603934,"€1,600 per month",2 Bed,1 Bath,N/A,7.242573754087894,D1,['To Let']
3611126,"€2,100 per month",2 Bed,2 Bath,N/A,11.54510468702719,SI_666,['To Let']
3614212,"€1,445 per month",1 Bed,1 Bath,N/A,7.837091695012039,D2,['To Let']
3611891,"€2,350 per month",2 Bed,1 Bath,N/A,0.9607154065752531,C3,['To Let']
3586110,"€2,990 per month",3 Bed,2 Bath,N/A,2.0621296382330287,N/A,['To Let']
3614323,"€1,050 per month",1 Bed,1 Bath,N/A,11.262186535203442,N/A,['To Let']
3604348,"€2,950 per month",3 Bed,2 Bath,N/A,9.95722157531299,A3,['To Let']
3573523,"€1,490 per month",1 Bed,1 Bath,N/A,2.5838862193526637,C3,['To Let']
3604661,"€2,496 per month",2 Bed,2 Bath,N/A,1.9636817619676612,D1,['To Let']
3590969,"€1,788 per month",1 Bed,1 Bath,N/A,5.848957525481939,C1,['To Let']
